LC,year_since_disturb,agb,twi,temp,prec,srad,vapr,PH,N,SOC,Sand,Site
6.0,0.44936237,0.0032581738,0.26837972,0.2255449,0.037707496,0.10642407,0.015566992,0.50769234,0.18374558,0.15942942,0.35714287,156
5.0,0.35125422,0.014292274,0.24273123,0.33397996,0.037239414,0.04311414,0.025114218,0.3230769,0.44169614,0.7459618,0.26530612,157
6.0,0.40380254,0.004208147,0.605594,0.31898826,0.041220743,0.053780083,0.022220274,0.39999998,0.41342756,0.65491927,0.36734694,158
6.0,0.37444952,0.007718575,0.31223133,0.3373508,0.05374786,0.09002549,0.024688449,0.47692305,0.4204947,0.52171177,0.3265306,159
5.0,0.35125422,0.006477894,0.27132225,0.31929323,0.04020561,0.0430309,0.02327359,0.43076926,0.41696116,0.64065444,0.37755102,160
5.0,0.3755275,0.008973861,0.3719513,0.3268675,0.04002625,0.035780337,0.025196102,0.39999998,0.3886926,0.7287602,0.2244898,161
6.0,0.44352856,0.0036684126,0.27781063,0.21920793,0.036027923,0.10452065,0.013383537,0.5846154,0.19787987,0.22739668,0.3877551,162
5.0,0.36779937,0.007155308,0.39361215,0.32012594,0.040591244,0.042880714,0.023869965,0.43076926,0.41342756,0.6412838,0.33673468,163
5.0,0.35125422,0.0068217204,0.32324946,0.31503436,0.047900163,0.05805853,0.021953242,0.5846154,0.44876325,0.5498217,0.33673468,164
5.0,0.35125422,0.011930929,0.26052824,0.32353133,0.061611477,0.08099281,0.022541659,0.3846154,0.40989402,0.5993287,0.3265306,165
5.0,0.35046643,0.010080561,0.32008192,0.31883875,0.04160147,0.050859015,0.023246165,0.43076926,0.40989402,0.6591148,0.3265306,166
5.0,0.36334017,0.0059578493,0.47131166,0.31516707,0.04799406,0.057883244,0.022122908,0.5846154,0.47349823,0.5397525,0.3877551,167
11.0,0.0,0.0016125117,0.27050748,0.23031981,0.057005532,0.10374852,0.013212547,0.39999998,0.19787987,0.14768198,0.45918366,168
6.0,0.41370836,0.0077517834,0.46179268,0.32608774,0.06156534,0.08914663,0.023843572,0.50769234,0.44169614,0.533669,0.30612245,169
6.0,0.44283906,0.002351905,0.36501402,0.27500585,0.041440003,0.13138585,0.02140191,0.47692305,0.1943463,0.19488148,0.3265306,170
6.0,0.37444952,0.010003523,,0.37735394,0.092248216,0.08954465,0.053757675,0.43076926,0.25441697,0.23473883,0.4489796,171
5.0,0.35125422,0.01507957,0.28569517,0.32485065,0.04301771,0.038548168,0.024986187,0.3538462,0.42402828,0.79190266,0.2244898,172
5.0,0.40698287,0.013472006,0.24385436,0.3181208,0.06778341,0.081303015,0.02293307,0.3846154,0.44876325,0.6150619,0.25510204,173
6.0,0.37444952,0.0020321778,0.1491212,0.23628289,0.039779406,0.10272891,0.016056443,0.46153846,0.17667845,0.1466331,0.40816328,174
5.0,0.3168081,0.00794199,0.31053936,0.31885254,0.0420023,0.050176438,0.02368488,0.43076926,0.43109542,0.6660373,0.31632653,175
5.0,0.34308037,0.0036014582,0.4136743,0.31871024,0.042681094,0.05123864,0.024156233,0.46153846,0.434629,0.62680936,0.33673468,176
5.0,0.35125422,0.011850122,0.339972,0.33013633,0.042834133,0.05181087,0.025115153,0.36923078,0.4204947,0.6729599,0.25510204,177
5.0,0.35125422,0.014993497,0.33614254,0.32641354,0.04267564,0.039713282,0.025382668,0.36923078,0.42402828,0.7304384,0.2244898,178
5.0,0.37492505,0.009898861,0.370179,0.3300035,0.04304373,0.05207197,0.02509701,0.39999998,0.41696116,0.64904547,0.25510204,179
5.0,0.35125422,0.011296486,0.28425333,0.33528402,0.041432783,0.064396635,0.024984377,0.43076926,0.41696116,0.67715544,0.2857143,180
5.0,0.36282256,0.01048066,0.35090494,0.3192187,0.041766226,0.046008613,0.023954887,0.44615385,0.41342756,0.6612125,0.2857143,181
6.0,0.42518786,0.0021467055,0.2423051,0.2316668,0.036457162,0.113826714,0.016038883,0.5538461,0.2402827,0.22173274,0.46938777,182
6.0,0.37444952,0.013680943,,0.36564547,0.09352351,0.08116519,0.040261306,0.3230769,0.28268552,0.30837002,0.45918366,183
5.0,0.35125422,0.013285783,0.31474617,0.31307742,0.071563475,0.089738905,0.023259262,0.3538462,0.41342756,0.63100487,0.2244898,184
5.0,0.4269251,0.017211908,0.2399461,0.3282077,0.031397086,0.12734124,0.026280018,0.3846154,0.20141342,0.17096707,0.29591838,185
5.0,0.3302386,0.008133661,0.4955923,0.3174249,0.051019575,0.059204705,0.024168374,0.50769234,0.4805654,0.6534508,0.19387755,186
